event_id,file,waveform_file,channel,event_start_time_ns,peak_time_ns,event_end_time_ns,event_duration_ns,peak_amplitude_mV,detection_threshold_mV,event_start_time_EFraw,event_peak_time_EFraw,event_end_time_EFraw,event_start_time_EFdynamic,event_peak_time_EFdynamic,event_end_time_EFdynamic,event_start_time_batch,event_peak_time_batch,event_end_time_batch,cycle_start_time,cycle_end_time,cycle_period_ns,cycle_index,phase,phase_EFraw,signal_amplitude_mV,snr,c1_peak_time_error_ns
C1_evt_00079,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,79183.1565,79183.9183,79184.9081,1.7516,39.3871,8.6912,79183.1737,79183.9355,79184.9253,79183.2304,79183.9922,79184.982,79183.2386,79184.0003,79184.9902,79010.2902,80010.7147,1000.4246,79,192.2917,190.5267,49.5023,7.0887,0.3335
C1_evt_00080,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,80176.7421,80177.9054,80179.4369,2.6947,30.5597,6.4865,80176.8842,80178.0474,80179.5789,80176.775,80177.9382,80179.4697,80176.8031,80177.9664,80179.4978,79997.7536,81007.3688,1009.6152,80,191.3185,195.3527,36.4746,8.553,-0.0352
C1_evt_00081,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,81150.3926,81151.5097,81153.0145,2.6219,49.3502,10.6868,81150.6401,81151.7572,81153.262,81150.5178,81151.6349,81153.1397,81150.4326,81151.5497,81153.0545,80997.9239,81992.9322,995.0083,81,202.1315,201.5733,58.1532,8.9062,-1.7636
C1_evt_00082,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,82124.4737,82125.6629,82127.1273,2.6536,40.5149,8.8367,82124.4647,82125.6539,82127.1183,82124.3659,82125.5551,82127.0195,82124.4887,82125.678,82127.1423,81997.6018,82987.2889,989.687,82,221.5921,221.0943,52.9543,8.2591,1.4587
C1_evt_00083,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,83131.9312,83132.9751,83134.0901,2.1589,23.2656,4.5639,83131.9991,83133.0431,83134.158,83132.02,83133.0639,83134.1789,83131.8425,83132.8865,83134.0014,82998.3016,83999.0043,1000.7027,83,220.6756,223.7494,27.0638,8.0508,0.241
C1_evt_00084,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,84131.0,84132.2704,84133.8953,2.8953,28.4155,5.3989,84131.0513,84132.3217,84133.9466,84130.8894,84132.1598,84133.7847,84131.0193,84132.2897,84133.9146,84010.5742,85011.4697,1000.8956,84,237.1546,231.9753,32.816,7.6815,3.0172
C1_evt_00085,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,85126.4974,85127.8784,85129.2021,2.7048,32.6079,7.2467,85126.3806,85127.7615,85129.0853,85126.6066,85127.9876,85129.3114,85126.5015,85127.8824,85129.2062,85000.2869,86012.8292,1012.5423,85,244.1272,248.9441,37.9345,7.617,1.4143
C1_evt_00086,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,86121.2576,86122.5801,86124.5892,3.3316,35.3665,7.4233,86121.1659,86122.4884,86124.4974,86121.3233,86122.6458,86124.6548,86121.2762,86122.5987,86124.6077,85992.3805,86994.5388,1002.1583,86,219.1882,219.2113,43.5482,7.7737,-0.4532
C1_evt_00087,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,87125.9133,87126.7373,87127.8707,1.9574,30.0663,7.8244,87125.7576,87126.5815,87127.7149,87125.9719,87126.7958,87127.9292,87125.8192,87126.6431,87127.7765,86998.7811,88006.5621,1007.7809,87,268.2101,266.6567,37.5002,6.7253,-0.6673
C1_evt_00088,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,88111.2473,88112.8726,88114.5941,3.3468,39.0557,8.6819,88111.4304,88113.0557,88114.7772,88111.2513,88112.8766,88114.598,88111.2719,88112.8972,88114.6187,87994.1397,88995.9678,1001.8281,88,252.8133,250.1659,41.7809,6.8164,1.8057
C1_evt_00089,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,89111.7269,89113.0634,89114.2676,2.5407,48.7461,11.9888,89111.9458,89113.2823,89114.4865,89111.7376,89113.074,89114.2783,89111.785,89113.1215,89114.3257,88992.5839,89991.955,999.3712,89,270.8723,274.7437,64.2807,6.6617,0.5189
C1_evt_00090,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,90127.74,90128.6734,90130.0369,2.297,37.8975,9.0728,90127.8314,90128.7648,90130.1284,90127.6834,90128.6169,90129.9804,90127.7937,90128.7272,90130.0907,90000.0693,90998.5493,998.4799,90,264.6485,267.0832,47.9228,7.1201,-0.8935
C1_evt_00091,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,91142.0406,91143.5165,91145.5527,3.5121,27.6977,5.3821,91142.0328,91143.5086,91145.5449,91142.1373,91143.6131,91145.6494,91142.1453,91143.6212,91145.6574,90998.6398,92000.3602,1001.7204,91,289.5567,289.5025,37.2811,9.9177,-2.2862
C1_evt_00092,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,92136.8253,92138.1041,92139.8269,3.0016,27.6149,6.8517,92136.8845,92138.1632,92139.886,92136.8478,92138.1266,92139.8494,92136.8928,92138.1716,92139.8944,91998.5488,92996.0195,997.4706,92,285.4669,280.8335,29.8535,8.3135,-0.225
C1_evt_00093,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,93117.3079,93118.4422,93119.6022,2.2944,22.319,6.7593,93117.4201,93118.5544,93119.7145,93117.4567,93118.591,93119.7511,93117.2384,93118.3727,93119.5328,92998.0738,94000.8664,1002.7926,93,282.8866,288.1253,27.9069,4.8055,-0.5969
C1_evt_00094,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,94114.1383,94116.1087,94119.0519,4.9137,33.4862,6.699,94114.3441,94116.3145,94119.2577,94114.0628,94116.0332,94118.9765,94114.0606,94116.031,94118.9743,93992.7539,94999.5937,1006.8399,94,286.0669,288.5551,40.535,8.2419,-1.0623
C1_evt_00095,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,95143.7037,95144.9322,95146.1467,2.443,36.2048,8.7772,95143.8724,95145.1009,95146.3154,95143.7476,95144.9761,95146.1906,95143.5841,95144.8127,95146.0271,95000.5309,96000.5232,999.9923,95,303.9294,298.9585,43.0018,7.9648,-0.1056
C1_evt_00096,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,96124.665,96126.2042,96127.7386,3.0736,36.6081,7.822,96124.676,96126.2152,96127.7496,96124.5621,96126.1013,96127.6357,96124.5906,96126.1298,96127.6642,95991.4992,96992.8966,1001.3974,96,293.4625,293.6297,42.6342,9.3181,-1.4146
C1_evt_00097,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,97121.8308,97123.3352,97125.0871,3.2563,30.7229,6.963,97121.8669,97123.3714,97125.1232,97121.6775,97123.1819,97124.9338,97121.9232,97123.4276,97125.1795,96990.2312,97993.5516,1003.3204,97,327.042,325.3055,36.2813,9.1483,2.5204
C1_evt_00098,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,98129.0947,98130.4285,98132.058,2.9634,33.6437,7.0968,98128.9003,98130.2342,98131.8637,98129.1525,98130.4863,98132.1158,98128.9967,98130.3305,98131.96,97980.9565,98984.372,1003.4156,98,332.456,329.14,38.2319,9.1741,-2.7999
C1_evt_00099,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,99178.2663,99179.2517,99180.6156,2.3493,35.2539,7.5938,99178.0865,99179.0719,99180.4358,99178.3054,99179.2909,99180.6548,99178.3283,99179.3137,99180.6776,99011.4657,100018.3345,1006.8688,99,336.051,330.5139,41.8699,7.1285,0.4364
C1_evt_00100,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,100166.9383,100168.1182,100169.5505,2.6122,32.1699,7.416,100166.7322,100167.912,100169.3444,100166.8456,100168.0255,100169.4579,100166.8486,100168.0285,100169.4609,99999.6254,100993.4073,993.7819,100,336.2882,338.3075,41.0349,6.4364,1.0647
C1_evt_00101,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,101129.5234,101130.3649,101131.4506,1.9272,32.7812,7.6038,101129.2479,101130.0894,101131.1751,101129.5832,101130.4247,101131.5104,101129.4919,101130.3334,101131.419,100996.6005,101998.9991,1002.3986,101,325.5335,325.439,41.7691,7.123,-0.3637
C1_evt_00102,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,102164.434,102165.4388,102166.7672,2.3331,36.3649,8.9103,102164.6035,102165.6082,102166.9366,102164.4902,102165.4949,102166.8233,102164.4574,102165.4621,102166.7905,102008.9886,103010.3192,1001.3306,102,342.5066,347.5689,38.9977,7.1898,-1.9282
C1_evt_00103,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,103171.157,103172.3924,103173.9933,2.8363,34.5161,7.6376,103171.4212,103172.6566,103174.2574,103171.2728,103172.5082,103174.1091,103171.2574,103172.4928,103174.0937,103005.7433,104006.7994,1001.0561,103,351.6266,356.4413,36.4392,7.5782,-0.6593
C1_evt_00104,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,104193.7647,104195.2256,104196.9762,3.2116,28.9522,6.8086,104193.9913,104195.4523,104197.2028,104193.6885,104195.1495,104196.9001,104193.8547,104195.3157,104197.0663,104002.8696,105006.3059,1003.4363,104,4.2623,4.9152,31.0965,9.852,0.2455
C1_evt_00105,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,105157.0312,105158.4224,105159.7831,2.7519,35.7566,8.8947,105156.9308,105158.3221,105159.6827,105156.9608,105158.352,105159.7127,105157.1098,105158.501,105159.8617,104985.999,105972.7638,986.7649,105,4.5112,5.9969,47.4814,5.861,-3.4531
C1_evt_00106,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,106239.2614,106240.3974,106241.7742,2.5128,30.604,7.2316,106239.3531,106240.4891,106241.8659,106239.3974,106240.5335,106241.9103,106239.2212,106240.3572,106241.734,106010.4612,107009.1121,998.6508,106,26.823,24.7878,38.7819,7.6119,-0.1713
C1_evt_00107,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,107203.3138,107204.2718,107205.3061,1.9923,22.176,3.6073,107203.5163,107204.4743,107205.5086,107203.3921,107204.3502,107205.3844,107203.3927,107204.3507,107205.385,106998.0994,107991.912,993.8127,107,23.561,22.3237,29.2573,12.2396,1.4984
C1_evt_00108,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,108225.5061,108226.5847,108227.8244,2.3183,18.0399,4.9378,108225.5909,108226.6694,108227.9092,108225.5982,108226.6768,108227.9165,108225.4853,108226.5639,108227.8036,108006.3691,109004.8798,998.5107,108,50.5005,49.642,23.5069,6.355,-1.8226
C1_evt_00109,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,109203.442,109204.686,109206.1658,2.7239,36.288,8.4607,109203.6306,109204.8747,109206.3545,109203.2743,109204.5184,109205.9982,109203.4739,109204.7179,109206.1978,108990.8324,109991.8632,1001.0307,109,24.2913,17.8777,44.3631,9.2509,-0.1014
C1_evt_00110,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,110241.725,110242.9942,110244.2553,2.5302,34.7558,8.0352,110241.9598,110243.229,110244.4901,110241.8959,110243.1651,110244.4261,110241.7107,110242.9798,110244.2409,110008.3818,111007.0649,998.6831,110,42.5167,40.6787,36.8283,6.5423,2.5213
C1_evt_00111,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,111212.9306,111214.1872,111215.702,2.7714,26.9413,5.7172,111212.7156,111213.9722,111215.487,111212.9574,111214.214,111215.7288,111212.9494,111214.206,111215.7208,110989.8176,111985.251,995.4334,111,47.6382,43.7562,35.9707,6.7924,-0.3071
C1_evt_00112,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,112227.9832,112229.2849,112231.1305,3.1472,25.0779,5.4576,112227.7616,112229.0633,112230.9088,112228.0466,112229.3483,112231.1938,112227.8808,112229.1825,112231.028,112002.0755,113002.7466,1000.6711,112,56.7811,58.1136,29.3733,9.132,-0.2896
C1_evt_00113,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,113253.98,113255.0363,113256.4818,2.5018,28.7362,6.7153,113254.0528,113255.109,113256.5546,113254.1226,113255.1788,113256.6244,113253.9185,113254.9747,113256.4203,113010.0394,114006.3074,996.268,113,64.812,58.8978,32.4578,9.8233,0.9157
C1_evt_00114,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,114233.6175,114234.9381,114236.3689,2.7514,28.8545,6.7873,114233.4923,114234.8129,114236.2437,114233.4745,114234.7951,114236.2259,114233.5366,114234.8572,114236.288,113992.8656,114995.2533,1002.3877,114,90.7358,95.1735,37.8172,8.9772,2.0546
C1_evt_00115,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,115209.8241,115210.8601,115212.2525,2.4284,38.3953,8.4289,115210.0622,115211.0983,115212.4907,115209.905,115210.9411,115212.3335,115209.906,115210.942,115212.3344,114995.0758,115990.5036,995.4278,115,77.6353,74.5796,50.7596,8.919,-1.4579
C1_evt_00116,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,116247.5101,116248.6024,116250.1905,2.6804,29.3726,7.4833,116247.5872,116248.6795,116250.2676,116247.3638,116248.4561,116250.0443,116247.4222,116248.5145,116250.1026,115999.4452,116993.8755,994.4304,116,76.7213,78.6279,35.1514,6.3418,1.0984
C1_evt_00117,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,117254.5746,117255.5423,117256.8884,2.3138,25.3884,5.6027,117254.43,117255.3977,117256.7438,117254.5125,117255.4803,117256.8263,117254.6773,117255.6451,117256.9911,117003.9965,117998.2703,994.2738,117,96.0735,92.3885,32.8139,8.0867,-1.7748
C1_evt_00118,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,118235.8267,118237.0457,118238.9116,3.0848,35.21,8.0051,118235.5864,118236.8053,118238.6712,118235.7201,118236.9391,118238.8049,118235.7664,118236.9854,118238.8512,118006.5113,119009.9418,1003.4305,118,100.5865,104.9746,40.9626,8.2175,0.2131
C1_evt_00119,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,119246.3608,119247.5009,119248.8333,2.4725,39.1518,7.5799,119246.0871,119247.2273,119248.5596,119246.5043,119247.6445,119248.9768,119246.4646,119247.6047,119248.9371,118997.4214,119991.1296,993.7082,119,97.1055,94.8156,46.3667,9.1542,-2.5931
C1_evt_00120,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,120249.409,120251.025,120252.6,3.191,33.1915,6.8512,120249.6883,120251.3043,120252.8794,120249.2539,120250.8699,120252.4449,120249.3363,120250.9523,120252.5273,119992.8515,120986.7901,993.9386,120,114.8987,117.4192,44.491,9.2205,0.6902
C1_evt_00121,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,121242.7062,121243.5654,121244.696,1.9898,33.5827,8.0341,121242.8563,121243.7155,121244.8461,121242.548,121243.4072,121244.5378,121242.7623,121243.6215,121244.7521,121000.44,121998.72,998.28,121,115.6558,115.693,38.2396,6.0519,0.332
C1_evt_00122,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,122242.0795,122243.365,122245.0301,2.9507,32.8964,6.5316,122242.2357,122243.5212,122245.1864,122242.1033,122243.3888,122245.054,122242.1112,122243.3967,122245.0619,122000.6433,122989.4625,988.8193,122,124.8108,123.1753,40.6663,11.4592,-0.3373
C1_evt_00123,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,123197.87,123199.5404,123201.2501,3.3801,38.6297,7.4758,123197.7864,123199.4568,123201.1665,123197.8293,123199.4997,123201.2094,123197.9647,123199.635,123201.3448,123007.1312,124017.0949,1009.9637,123,143.036,139.0084,41.5418,8.6163,-0.574
C1_evt_00124,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,124207.1371,124208.5457,124210.3392,3.2021,39.1491,8.7843,124207.0298,124208.4384,124210.2319,124207.0199,124208.4285,124210.222,124207.2221,124208.6307,124210.4242,123992.1923,124992.1632,999.9709,124,145.2969,146.947,52.6314,9.5119,2.1401
C1_evt_00125,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,125221.8422,125223.2965,125224.913,3.0707,37.0006,8.8614,125221.8499,125223.3042,125224.9206,125221.7767,125223.231,125224.8474,125221.7905,125223.2448,125224.8613,124997.6439,125996.8163,999.1724,125,133.7655,137.3374,45.507,7.7172,-0.1226
C1_evt_00126,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,126197.3245,126198.2638,126199.6394,2.315,23.6778,5.71,126197.3439,126198.2833,126199.6589,126197.3696,126198.3089,126199.6845,126197.4221,126198.3615,126199.7371,125997.6893,126999.3728,1001.6835,126,164.7199,160.1153,29.0057,7.6271,-1.1125
C1_evt_00127,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,127198.1058,127199.1391,127200.6349,2.5291,22.451,4.5288,127197.8521,127198.8854,127200.3812,127197.9967,127199.03,127200.5258,127198.1655,127199.1988,127200.6946,126987.3823,127984.4327,997.0504,127,163.8407,161.375,28.4611,11.1294,3.388
C1_evt_00128,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,128178.0463,128179.3504,128180.8145,2.7682,39.1048,7.7623,128178.099,128179.403,128180.8672,128178.0521,128179.3561,128180.8203,128178.0866,128179.3906,128180.8548,128000.4382,128999.5303,999.0921,128,187.7406,187.5791,47.8581,9.5204,1.5802
C1_evt_00129,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,129188.0215,129189.1956,129190.7945,2.773,36.3137,8.4936,129187.7441,129188.9182,129190.5171,129187.9965,129189.1706,129190.7695,129187.9909,129189.1651,129190.764,128997.8235,129988.7905,990.9669,129,190.5181,187.8172,44.8645,5.3553,0.3516
C1_evt_00130,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,130157.3194,130158.5686,130159.98,2.6606,35.7319,8.205,130157.3402,130158.5894,130160.0008,130157.4117,130158.6608,130160.0722,130157.2231,130158.4722,130159.8836,130011.4794,131009.1512,997.6718,130,211.2237,208.1054,48.235,9.0762,-0.3805
C1_evt_00131,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,131156.3682,131157.3078,131158.4834,2.1152,30.3377,6.1056,131156.3657,131157.3053,131158.4808,131156.4236,131157.3632,131158.5387,131156.4018,131157.3414,131158.517,131002.854,132001.0707,998.2167,131,202.5877,202.2391,33.6682,8.667,-0.2068
C1_evt_00132,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,132176.1271,132177.3019,132178.9539,2.8268,31.1723,6.3733,132176.0637,132177.2385,132178.8905,132176.072,132177.2468,132178.8988,132176.2284,132177.4033,132179.0552,132021.2931,133028.4144,1007.1214,132,198.7316,191.1136,35.2616,9.508,0.4216
C1_evt_00133,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,133149.6078,133150.4556,133151.3681,1.7603,40.6528,8.3916,133149.6557,133150.5035,133151.416,133149.6459,133150.4937,133151.4062,133149.5349,133150.3827,133151.2951,132999.1143,133993.9521,994.8379,133,224.8575,229.235,44.1934,8.0262,2.8181
C1_evt_00134,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,134155.4665,134156.6176,134158.0734,2.6069,43.8004,10.0896,134155.4742,134156.6253,134158.0811,134155.5719,134156.7229,134158.1788,134155.5701,134156.7211,134158.177,134008.5281,135009.9742,1001.4462,134,224.2433,220.6339,55.3279,7.8504,-0.8183
C1_evt_00135,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,135152.877,135154.0052,135155.2067,2.3298,29.4426,5.6724,135153.02,135154.1482,135155.3497,135152.905,135154.0332,135155.2347,135152.9694,135154.0976,135155.2991,135000.5152,136008.3327,1007.8175,135,226.2274,221.3018,32.2254,10.9544,0.7259
C1_evt_00136,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,136112.5177,136114.1836,136116.2941,3.7764,29.1706,5.8755,136112.6731,136114.3391,136116.4496,136112.4365,136114.1024,136116.2129,136112.4108,136114.0767,136116.1872,135985.7141,136987.4414,1001.7272,136,227.5353,225.4755,38.1688,6.0193,0.3601
C1_evt_00137,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,137147.4272,137148.4938,137150.0254,2.5982,21.6869,4.7207,137147.4293,137148.4959,137150.0275,137147.4677,137148.5343,137150.0659,137147.532,137148.5987,137150.1302,136997.1554,137993.2573,996.1019,137,239.6124,242.878,24.4448,6.7771,0.3821
C1_evt_00138,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,138121.7528,138123.1994,138125.3405,3.5877,30.6987,6.4209,138121.4849,138122.9315,138125.0726,138121.6047,138123.0513,138125.1924,138121.8048,138123.2514,138125.3925,137999.1318,138996.502,997.3702,138,259.6665,256.4426,41.3487,9.4121,-0.5015
C1_evt_00139,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,139135.2798,139136.9668,139139.0445,3.7647,29.8514,7.9797,139135.4965,139137.1836,139139.2612,139135.3488,139137.0358,139139.1134,139135.1987,139136.8858,139138.9634,138998.6569,139999.2226,1000.5657,139,264.7355,264.5807,35.6307,5.4996,0.6172
C1_evt_00140,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,140131.2057,140132.0773,140133.4241,2.2184,32.53,7.1451,140131.213,140132.0846,140133.4314,140131.085,140131.9566,140133.3034,140131.1719,140132.0435,140133.3903,140003.8287,141011.0632,1007.2345,140,248.6992,254.0124,36.3005,9.9026,-0.9076
C1_evt_00141,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,141155.4468,141156.6268,141158.0656,2.6189,35.377,6.9366,141155.4383,141156.6184,141158.0572,141155.6226,141156.8026,141158.2415,141155.4365,141156.6165,141158.0553,141006.9552,142006.8658,999.9106,141,258.6793,254.7492,46.5329,8.2968,0.705
C1_evt_00142,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,142128.4375,142129.9556,142132.3234,3.8859,35.9901,7.5193,142128.4005,142129.9186,142132.2865,142128.3848,142129.9029,142132.2707,142128.4904,142130.0085,142132.3764,141999.5397,143005.3523,1005.8127,142,271.2859,269.3207,43.4855,9.6481,0.4727
C1_evt_00143,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,143103.3972,143104.4989,143106.1163,2.7192,43.2665,9.8708,143103.5958,143104.6976,143106.315,143103.3891,143104.4909,143106.1083,143103.4848,143104.5865,143106.2039,142988.0085,143978.3526,990.3441,143,293.294,293.8667,54.7325,6.62,-0.884
C1_evt_00144,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,144135.5839,144136.9301,144138.5569,2.9729,28.3149,7.2015,144135.6011,144136.9473,144138.5741,144135.6243,144136.9704,144138.5972,144135.5593,144136.9055,144138.5323,144004.9011,145003.0284,998.1273,144,278.3322,280.7222,30.9726,7.599,-1.8866
C1_evt_00145,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,145126.5675,145127.7787,145129.2891,2.7216,35.6126,9.113,145126.4882,145127.6994,145129.2099,145126.3952,145127.6064,145129.1168,145126.5519,145127.7631,145129.2736,144991.1179,145982.4166,991.2987,145,285.4835,290.0942,41.7841,7.3243,-2.4125
C1_evt_00146,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,146143.4474,146144.6007,146145.9679,2.5206,32.1151,6.9134,146143.3796,146144.533,146145.9002,146143.377,146144.5304,146145.8976,146143.4823,146144.6357,146146.0029,146003.5697,146998.0951,994.5254,146,311.9398,318.2156,38.5708,9.1696,2.2429
C1_evt_00147,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,147141.1416,147142.4275,147144.4979,3.3562,65.3436,14.7989,147141.3593,147142.6452,147144.7155,147141.1561,147142.442,147144.5123,147141.0425,147142.3284,147144.3988,146984.15,147978.7406,994.5906,147,328.2003,326.4613,86.5318,7.4033,2.7211
C1_evt_00148,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,148152.6116,148153.7289,148155.4315,2.8199,39.4312,7.7513,148152.8899,148154.0073,148155.7099,148152.7719,148153.8892,148155.5919,148152.6161,148153.7334,148155.4361,148003.7062,148996.0991,992.3929,148,310.9811,315.9041,51.1015,7.9646,0.0022
C1_evt_00149,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,149176.2737,149177.4731,149179.4857,3.212,33.6117,7.8014,149176.4786,149177.678,149179.6906,149176.258,149177.4574,149179.47,149176.3494,149177.5488,149179.5614,148998.9751,149990.4641,991.489,149,335.9261,338.0407,43.0927,6.8849,0.1193
C1_evt_00150,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,150165.7001,150166.588,150167.8859,2.1858,37.8517,8.8428,150165.7758,150166.6636,150167.9615,150165.6552,150166.5431,150167.841,150165.5831,150166.471,150167.7689,149994.1176,150989.6725,995.5549,150,347.2069,349.9113,39.8602,4.946,-1.9199
C1_evt_00151,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,151163.6279,151164.825,151166.3859,2.758,39.2951,9.2326,151163.8289,151165.026,151166.5869,151163.6695,151164.8666,151166.4275,151163.7045,151164.9016,151166.4625,151006.3558,152002.2174,995.8616,151,331.5434,332.0558,44.2438,6.31,2.16
C1_evt_00152,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,152174.1449,152175.193,152176.7118,2.5669,21.7063,5.6648,152174.0679,152175.1159,152176.6348,152174.0005,152175.0486,152176.5674,152174.0439,152175.092,152176.6109,151990.3707,152989.6856,999.315,152,4.7378,7.4688,25.3778,7.2123,2.1322
C1_evt_00153,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,153172.7612,153174.1941,153175.755,2.9939,26.4507,5.8059,153172.9532,153174.3861,153175.947,153172.773,153174.206,153175.7669,153172.8443,153174.2772,153175.8381,153012.7134,154006.8177,994.1042,153,336.996,333.8155,29.9541,8.2076,-0.2474
C1_evt_00154,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,154178.5482,154179.8513,154181.6163,3.0681,31.8164,7.9873,154178.6037,154179.9067,154181.6718,154178.6115,154179.9146,154181.6796,154178.5771,154179.8802,154181.6452,153998.4495,154994.538,996.0884,154,0.2838,357.9496,35.2702,7.9011,1.2708
C1_evt_00155,run_2026A_c1_00.csv,run_2026A_c1_00.csv,C1,155197.6957,155199.1985,155200.8109,3.1152,47.1949,10.7447,155197.9361,155199.4389,155201.0513,155197.6871,155199.1899,155200.8023,155197.6919,155199.1947,155200.8071,154987.156,155990.7748,1003.6188,155,8.3574,7.4347,57.8547,8.2054,-0.4789
